category,id,topLevelSynsetId,subSynsetId
Guitar,29a402726ae7c4ebd440718bd2c795cf,03467517,03467517
Guitar,2adbf6c3f8f2d9ca7fe36b1f0a632ed8,03467517,03467517
Guitar,b6d0cf333c7e013993f0194265a9746c,03467517,03467517
Helmet,385480a2554374862cc4218c4be3f082,03513137,03513137
Helmet,2a6f4a2ff5e11b264dead5f22c05efdf,03513137,03513137
Helmet,a612b83619ce985f3de9dfa8d65133cb,03513137,03513137
Helmet,5f0fab98fec5f53bfac6099f3d4830fe,03513137,03379051
Helmet,ddc07c47962fe10f61f42fcc6613af2d,03513137,03513137
Helmet,c347db0e6df5e11efbf020c099468179,03513137,03513137
Helmet,e4ac62dd8caeabb1f80d3a620e00dd9a,03513137,03513137
Helmet,92c11ff47a2d1a4f673a614c45f3afe4,03513137,03513137
Helmet,2171c3694013b15177b4e19e75551fd3,03513137,03513137
Helmet,3e3e8a71c208d991226eabe1cca3e850,03513137,03513137
Lamp,79bba57a00789023febdb1f263373824,03636649,03636649
Lamp,5428e217da1af02822a33e080d0e71c,03636649,04380533
Lamp,46b8bc4b5b2a6094d46763ec4d902968,03636649,03636649
Lamp,845542d0f578a9db1ec48bc3c478566d,03636649,03636649
Lamp,1f58b59a1b6b06df766fc93a239bada0,03636649,03636649
Lamp,e3ee6b31e54e95b7d42b9650f19dd425,03636649,03636649
Lamp,1d5ed34e8ccd86a88c94c2386714981e,03636649,03636649
Lamp,5489ecdeac5c1cfb38bc5dac9ac556bb,03636649,03636649
Lamp,9023acca19d27f3fd49b2e04785f8492,03636649,03636649
Lamp,1c9283c95c8bddd5efacb264ebf1ec75,03636649,03636649
Laptop,1d66c26055573243a0efaa0482f35281,03642806,03642806
Laptop,c3382162e3502ee41bd042808f3b79ee,03642806,03642806
Laptop,bcf57a7cbbe77f2e41567ce9c420c236,03642806,03642806
Laptop,f4c6dec2587420aaf92e5f8fe21ceb0,03642806,03642806
Laptop,7da524a31c9cfe22ea8725c845547c21,03642806,03642806
Laptop,6ab94ae2ac08a1ff100b1bd8b508fdbe,03642806,03642806
Laptop,c012da029408fb8d498c10f665c444af,03642806,03642806
Laptop,ce13a85fb71694fcb611830890d7aa97,03642806,03642806
Laptop,8ac9eb2b975c0d12b5328fde615e4a0c,03642806,03642806
Laptop,d2d90e352b2d0533ab0b172d4dea80cd,03642806,03642806
Microwave,81e961930e6ee5fd843f813f752a5e35,03761084,03761084
Microwave,eb7dd094761f3647fcfa1e01912deb2c,03761084,03761084
Microwave,11b6eb19d293f93676839a521e23c8fa,03761084,03761084
Microwave,cd475ed6b6300dbdbe3a55bdbe3532d,03761084,03761084
Microwave,31548a2ffbdeb4037b6fd5468f603b31,03761084,03761084
Microwave,18234c941d0421729e8ab085b6e4d874,03761084,03761084
Microwave,3420e627144ab8bcba7ad9409a09b1a9,03761084,03761084
Microwave,684b0477a4ffae9f92b1088bf3ddce02,03761084,03761084
Microwave,88e2e2446a3cd2816694e76612a795a6,03761084,03761084
Microwave,c5d13a109a61060c178e7d331e641179,03761084,03761084
Motorcycle,42857ece33bd9119617798af67b81f2f,03790512,03790512
Motorcycle,fb5d82c273bdad39359c7139c3be4ec1,03790512,03790512
Motorcycle,8a9586b8eff9f3a6932abeb6e2fd4072,03790512,03790512
Motorcycle,5bd41c7d3e158ac93ff4d2f5a7608a24,03790512,03790512
Motorcycle,c7c8d9406c1a93ab52a0573c504629a6,03790512,03769722
Motorcycle,5742426c4c9fa2e4b37378f3c85478b4,03790512,03790512
Motorcycle,bae59e64a50d3aa2f68f798d07e007b6,03790512,03790512
Motorcycle,e59b0be8520e4a899cbc1c09129e1507,03790512,04466871
Motorcycle,d2f6dec6d70b111fda8b038dea29f4da,03790512,03769722
Motorcycle,42b5ea257418825b5c11b538bde9e3f1,03790512,04466871
Piano,82e0e96bd89956d9f330eedffaf3339e,03928116,03928116
Piano,c5b7d166231c04328413778731d6cd28,03928116,03452741
Piano,df61cf8ba982c0f29a9d23378ae33f35,03928116,03928116
Piano,6806f3e6e973f715c114a8120a565776,03928116,03928116
Piano,638cfdad8f5f9e0989964e04888bd74a,03928116,04515003
Piano,8678ed372995f6e49d1512864d95af6d,03928116,03928116
Piano,613cc0f0663a29cf1ef241de847b5ca2,03928116,04515003
Piano,804adfb0fa907adc238ec815c61acb8,03928116,03928116
Piano,b36576fa2483c97a3c81f7197f981187,03928116,03452741
Piano,214ddee55941f803a94b8a2c7c1e5b8b,03928116,03452741
Sofa,b3cea4461eb14a3164d6551b52610c81,04256520,20000028
Sofa,b48603e4595bb61ab6f5fb02f36f9480,04256520,04256520
Sofa,6bfe4dac77d317de1181122615f0a10,04256520,20000029
Sofa,51dd0bece7876a8744fe3ba945082ada,04256520,04256520
Sofa,dd370ef3f3e8097abb9760cf9cd1a953,04256520,20000029
Sofa,716eba8ec4825ecb19fb4103277a6b93,04256520,02738535
Sofa,25220d902288e352632c9ddc45ef4651,04256520,04256520
Sofa,627819d2ea8ab9d9c97e4283c3b75587,04256520,04256520
Sofa,bdd7a0eb66e8884dad04591c9486ec0,04256520,04256520
Sofa,1d86fbf39c3d2954222713fd18dc031,04256520,04256520
Table,10fbf670bb017ec94ebb593f0d0b4581,04379243,03092883
Table,db3f9b48562440acbeedb4c8fd29e2d1,04379243,03063968
Table,177c1102dd46badce958df2e8332e31c,04379243,20000040
Table,8b2c3c73b624c3faf4b35f4029eb1ecf,04379243,20000037
Table,171a3677999c79b32c8109e73b98d509,04379243,04379243
Table,1ef6c2b9d413fb7c681404257d94ad9,04379243,04379243
Table,1f2c84d387bd1af9609fb05dbd8681bd,04379243,20000040
Table,d1fab6f92fb0682763a371f6fe9862af,04379243,03179701
Table,4369d61d4409bac0413500ea4648b88,04379243,04379243
Table,3cebd4314f773f8ccb9cf5f7d536cddb,04379243,03179701
Train,e71a412203c7d783ddd78f4c842acf97,04468005,04468005
Train,bcc41de06b8059f5ba32f71f79130dff,04468005,04468005
Train,826a31947264bb9abb8a744d2911bf5,04468005,03394480
Train,45f9f9a2991b3c0b76d9bf960443503e,04468005,04468005
Train,af418bcf5fa6b22642ca7cc070f21ed3,04468005,04468005
Train,97fad8d4386e8be41183ae1f57465c4f,04468005,04468005
Train,537decdce3079c857addcf2661f94d39,04468005,04468005
Train,713beb3434e30be68498191d94ca767a,04468005,04468005
Train,aaa3e125e77e4d6e5f72adf4b0bfab9,04468005,04468005
Train,3ed0d2d3fe223c7273f4e1f33d29626c,04468005,02971579
basket,bcc429595319716b726dbbf7bc5e4df3,02801938,02801938
basket,87b731ecd900e291c763c9d0f7bd78f1,02801938,02801938
basket,a838d7fcfff9732fed315c548018de56,02801938,02801938
basket,ff796cbcee132bad747e9c0bb7bd88eb,02801938,02801938
basket,2d8bb293b226dcb678c34bb504731cb9,02801938,02801938
basket,b3b341fb9a2e406e36b0f2a1430e993a,02801938,04582349
basket,434194622dc684f81de9d8208aaa2d25,02801938,04582349
basket,e57f5dcfc6c4185dc2a6a08aa01a9e9,02801938,02801938
basket,b37a77cec9643bae5257c4bca2a1f0,02801938,03482405
basket,ac36b5a7ebeaf8fc317c35ada68f2189,02801938,02801938
bed,a2499fdc5535875087693c0a016606d4,02818832,03962852
bed,ddd75dd50dc40a3f8c1632739e6c2fc5,02818832,02920083
bed,5e651f1c15fc66f74eae82c629c10c2,02818832,02818832
bed,2d1a2be896054548997e2c877588ae24,02818832,02920083
bed,19d88337c81737d3bc19762eaa7ba40f,02818832,20000007
bed,e07dffd4c5607a6672b7738d7a601564,02818832,02831724
bed,c2b65540d51fada22bfa21768064df9c,02818832,20000004
bed,f10984c7255bc5b25519d54a714fac86,02818832,03962852
bed,734d564442cc75472b0c00d36a59e875,02818832,20000006
bed,8c1f29ccd64da4a6eab9455d2e880746,02818832,20000004
bicycle,w4ieYKeqJH,02834778,02834778
bicycle,u2GwrKfA9l,02834778,02834778
bicycle,OOr21KJOkl,02834778,02834778
bicycle,2rou2K5ric,02834778,02834778
bicycle,SH7uYK6Ptf,02834778,02834778
bicycle,uNC7cKLPuS,02834778,02834778
bicycle,2xhAfKA3iW,02834778,02834778
bicycle,fZexoKJqjf,02834778,02834778
bicycle,9i2YcKNJpi,02834778,02834778
bicycle,JwhluKHSY5,02834778,02834778
bird house,5919f39dbe6c9351d474325246d1c061,02843684,02843684
bird house,b6348429292d990be67195cc1ecf4787,02843684,02843684
bird house,8fdcf46df1b30e1179f82e70cc0e3b57,02843684,02843684
bird house,9fe2e8fb0e94a179b9e8bdc9c4a49aa2,02843684,02843684
bird house,ac090163657e31d08d6b0dc9bb200f8d,02843684,02843684
bird house,fb7402f91e300ead8ac033353d37592a,02843684,02843684
bird house,cfd6df4bf7abeb318ac033353d37592a,02843684,02843684
bird house,3ee8b741d2a93a146faea4ea390b4428,02843684,02843684
bird house,f04ba261ea073ef9390cc49064ed7b4d,02843684,02843684
bird house,d5171f20e202b8aef74a754b7c345792,02843684,02843684
bookshelf,d0739d3cc5c3549eefd584ddda1b5aa1,02871439,02871439
bookshelf,2f703181d8069cd0d42b9650f19dd425,02871439,02871439
bookshelf,cc38bc7db90f43d214b86d5282eb8301,02871439,02871439
bookshelf,fef03ca588a2b475a7bde56da6d9a270,02871439,02871439
bookshelf,fe571828e5b34d379d0a249a140da12,02871439,02871439
bookshelf,538ccfb554d8179bf3bc30c1c812e48,02871439,02871439
bookshelf,e4c42bcbba4ef5b09a2d4f7bacd6e0d8,02871439,02871439
bookshelf,32c3e3a86698a175a7942170a4965f4,02871439,02871439
bookshelf,777785bf709e10ccffba1ef7a9b50ff2,02871439,02871439
bookshelf,104874322c6f7a75aba93753eed86c0a,02871439,02871439
bottle,f1c0e107dc158727a8360f05ea0a1d2d,02876657,02876657
bottle,368bbfbb2fe08a6b4c5c5c89015f1980,02876657,02823428
bottle,5566c65116a9567078fe949fc1419876,02876657,02876657
bottle,81bbf3134d1ca27a58449bd132e3a3fe,02876657,02876657
bottle,c46bfae78beaa4a7988abef1fd117e7,02876657,03983396
bottle,29b6f9c7ae76847e763c517ce709a8cc,02876657,02823428
bottle,42f85b0eb5e9fd508f9c4ecc067067e9,02876657,03603722
bottle,e119bf2041459392601bea3dca268229,02876657,02876657
bottle,b8fd592b4b5dcaa41aa761bcc4793321,02876657,04591713
bottle,5ad47181a9026fc728cc22dce7529b69,02876657,02876657
cabinet,dd6ebb99b2346757da8c66dd9a203cf0,02933112,03018349
cabinet,1a2c199d7c8cb7f83d724fd1eb6db6b9,02933112,20000011
cabinet,2950d1baed4dbd78c59350d819542ec7,02933112,20000008
cabinet,18f41e91af76c77de25f00a04866d020,02933112,20000011
cabinet,9a688545112c2650ca703e831bf56f93,02933112,03237340
cabinet,46a618f995c1019b15dd7d7985e749c1,02933112,03237340
cabinet,bfb9eda1e7f92339800f2aaba8549124,02933112,03237340
cabinet,92a1e771eb621c14c2a5a06bb7a05e87,02933112,03237340
cabinet,2817480c23e4a106c59350d819542ec7,02933112,20000012
cabinet,274b2b7de6654d7ce6619119a89ba92d,02933112,20000011
camera,235a6dd25c0a6f7b66f19f26ac490096,02942699,02942699
camera,74ebdf5a3cdf33ebc6966f67e1bb9e90,02942699,02942699
camera,4cd861035c740db5a33f3afcb8763f26,02942699,02942699
camera,a8961c59576972cb57682b709eb0ab19,02942699,03358726
camera,ee58b922bd93d01be4f112f1b3124b84,02942699,02942699
camera,fe669947912103aede650492e45fb14f,02942699,02942699
camera,d680d61f934eaa163b211460f022e3d9,02942699,03196062
camera,9db4b2c19c858a36eb34db531a289b8e,02942699,03196062
camera,3b56239e45828d2bb4521a835b1946c8,02942699,03196062
camera,77096e9094680faf603e5a6a09a35395,02942699,02942699
can,3fd196c22459cc66c8687ff9b0b4e4ac,02946921,04255586
can,d801d5b05f7d872341d8650f1ad40eb1,02946921,04255586
can,2b08d2c26d1fce3afe34061aca66f702,02946921,04255586
can,4d4fc73864844dad1ceb7b8cc3792fd,02946921,03983396
can,25c253b2e40b6f4ea61649b05d63e9bb,02946921,04255586
can,4cc3601af4a09418b459058f42771eff,02946921,04255586
can,ace554442d7d530830612f5c0ef21eb8,02946921,02946921
can,d052c17866cf5cf8387e8ce4aad01a52,02946921,04255586
can,5bd768cde93ec1acabe235874aea9b9b,02946921,02823510
can,e706cf452c4c124d77335fb90343dc9e,02946921,04255586
cap,a3d8771740fd7630afd6b353b2d4958f,02954340,02954340
cap,c7122c44495a5ac6aceb0fa31f18f016,02954340,02954340
cap,373d717709b3e181bbda4bd2b976d8f7,02954340,02954340
cap,ed52d2c2a9c1b606cf9bbc203a5cff99,02954340,02799323
cap,6e983d20e0bf80296829cd4082fbdbdf,02954340,02954340
cap,da5e5ec4c486d6c03baa6271927f050e,02954340,02954340
cap,6f93656d083e985465bae2cb33eb4baa,02954340,02954340
cap,18387b36aa7b2d4af0d11ae402ef940e,02954340,02954340
cap,a1494210f6774b87b3e0e60b857dde8f,02954340,02954340
cap,13295f09e0e9e5d4a6e67635b9d1cee5,02954340,02954340
cellphone,2d5f1105a92045c8af0fa49592cf7bc7,02992529,04044498
cellphone,5e485b1ae058fc11b26a5d88c8b02ed9,02992529,04044498
cellphone,8b4c89b8f756cc6e78fe949fc1419876,02992529,04044498
cellphone,7fa841359a3dce3dbcb8492ce3867c34,02992529,04044498
cellphone,401d5604ebfb4b43a7d4c094203303b1,02992529,04044498
cellphone,44d7b5d87c26896944608b3255ca1886,02992529,04044498
cellphone,f4eda7905f55d1b382476058422e4a4d,02992529,04044498
cellphone,2c1cf34eb46756c1aa8ee930afa0ad31,02992529,04044498
cellphone,4b97582ec707108c6ace02f573c40387,02992529,04044498
cellphone,ff1e484e02e001bdf8a0d9b8943b4050,02992529,04044498
clock,4e5b4341af6bd97368baccb6cef7077,03046257,03046257
clock,51184ef0d515b5f2345b53c800e94980,03046257,03046257
clock,b750e23ba662cb4fe0865a0bf86de287,03046257,03909406
clock,605c9deae76d0f19b9ed8f64c2cdb8b1,03046257,04548280
clock,10ce229d913c23d56b08f078360ade39,03046257,03046257
clock,ce1c9b167cb2db948f83d145fcdeb409,03046257,03046257
clock,84d1404385710894fe3e90bc90e90c63,03046257,03046257
clock,67f8adff4cb252bbf269315e1b3458a7,03046257,03909406
clock,395ec392bf1764d8eaf14273fa406ffc,03046257,03046257
clock,50015cb7c658ce3d93f709c6d6d99cb9,03046257,03909406
computer keyboard,477b37c996a9ae6b61b37d2f08c1bc03,03085013,03085013
computer keyboard,e2cd4218113ddcfe75b627155369ae7,03085013,03085013
computer keyboard,72d9a4452f6d58b5a0eb5a85db887292,03085013,03085013
computer keyboard,442a30c7e3d4f820cb07c68667cfdc00,03085013,03085013
computer keyboard,ef86e713b0f71801d5ed7cc6bf6e7003,03085013,03085013
computer keyboard,657c0de244576d26add3e496533730f,03085013,03085013
computer keyboard,ac37c2bffd932033c03cb21be18ac701,03085013,03085013
computer keyboard,485b2b3315e2de0698b3a9547b8c6f56,03085013,03085013
computer keyboard,6b8b2a80a834a297590e6ac98d4b27b0,03085013,03085013
computer keyboard,4b13c682d58bb2184e7e6a507a54ea94,03085013,03085013
cup or mug,27119d9b2167080ec190cb14324769d,03797390,03063599
cup or mug,f1e439307b834015770a0ff1161fa15a,03797390,03797390
cup or mug,c6b24bf0a011b100d536be1f5e11c560,03797390,03063599
cup or mug,54f2d6a0b431839c99785666a0fe0255,03797390,03063599
cup or mug,3143a4accdc23349cac584186c95ce9b,03797390,03797390
cup or mug,d32cd77c6630b77de47c0353c18d58e,03797390,03797390
cup or mug,1bc5d303ff4d6e7e1113901b72a68e7c,03797390,03063599
cup or mug,4b7888feea81219ab5f4a9188bfa0ef6,03797390,03797390
cup or mug,6661c0b9b9b8450c4ee002d643e7b29e,03797390,03797390
cup or mug,62684ad0321b35189a3501eead248b52,03797390,03797390
dishwasher,44d766f0954159773321831d2245cf06,03207941,03207941
dishwasher,14877e33095c0595a86b76551c6a3b2b,03207941,03207941
dishwasher,4a4d00a00e723983df3a1b0d597ce76e,03207941,03207941
dishwasher,e7323270ebc99539121859336e292a5d,03207941,03207941
dishwasher,85d91f3e489df57d14b35a7d7cea7130,03207941,03207941
dishwasher,aa4ad2f41efb815cb022c94235bc8601,03207941,03207941
dishwasher,5d17e90f512a3dc7df3a1b0d597ce76e,03207941,03207941
dishwasher,3ca503ae899826e88bb4434d620302e3,03207941,03207941
dishwasher,785d6d568e0c7ea5575f4e5007488531,03207941,03207941
dishwasher,776918b2918b11664a44340bf227e40,03207941,03207941
faucet,b7ca2740aaae2d2c908061a998e20526,03325088,04559451
faucet,4477714b35747609f34d244dc02df229,03325088,04559451
faucet,f1d5eb645eada0c03321831d2245cf06,03325088,03325088
faucet,415b9606f972c2a876c18e71fd49c4dc,03325088,03325088
faucet,8941e1839d0e718bb362845c6edb57fc,03325088,03325088
faucet,6909b927f7712ee7f235ab3c41aeb5b6,03325088,03325088
faucet,272582c1e1fd8a7876d20e73c57c9a03,03325088,03325088
faucet,c34723e92771fc5b7a867e9b35a1295,03325088,03325088
faucet,a0b96fb7f9ac68cab362845c6edb57fc,03325088,03325088
faucet,a954783de7f881e9c36fb70296e45483,03325088,03325088
filing_cabinet,640b94d5aa88d61e4c3aee8e9d3a6ffa,03337140,04529681
filing_cabinet,3259ed5798f633c8784168ad9d1dbd5b,03337140,03337140
filing_cabinet,5dd48360dcb573d291c352d02061b3f7,03337140,03337140
filing_cabinet,58f68e07e47eac944c3aee8e9d3a6ffa,03337140,04529681
filing_cabinet,30ad23a8f6a3a4479725f8348364f5a8,03337140,03237340
filing_cabinet,73ad48664248623691c352d02061b3f7,03337140,03337140
filing_cabinet,55054f56f1afd25ace5d6e9371bb5c33,03337140,03337140
filing_cabinet,c0e291566ec3e3978aaae3d020f5ddf8,03337140,03337140
filing_cabinet,25ec4822418e70cc91c352d02061b3f7,03337140,03337140
filing_cabinet,e877142c58eb5b03f2e2911dd34dc68a,03337140,03337140
flower pot,7c1303d3a19a1cef51f77a6d7299806,03991062,03991062
flower pot,ca5fafe57c8c28f8f7a5ccfc89bfeff1,03991062,03991062
flower pot,1c28000ccaa92ef72f5989acbfd15191,03991062,03957315
flower pot,19042f85f93a8b239f7e329438453d00,03991062,03991062
flower pot,4635eae69badb028d26da3063fcdd79,03991062,03991062
flower pot,106676e68e8031e51085ede6a3c1fc8b,03991062,03991062
flower pot,6c683fac62caf6c23b0674ad753b6090,03991062,03991062
flower pot,a4762aa34818d514148a76a78b10eb5d,03991062,03957315
flower pot,6cccc41151a9578d4b3c42e318f3affc,03991062,03991062
flower pot,4e1845df2a98ffb858c88d30f502a452,03991062,03991062
headphone,1a5e2a7cddc8e46aa681aea7976a4565,03261776,03261776
headphone,de3b9b253e8f1aaf8b15c58b209760b5,03261776,03261776
headphone,a5a29c03bca0ff22908c261630fec33,03261776,03261776
headphone,5acf58974a81ba7ea7b482715d4b6103,03261776,03261776
headphone,943048e64cc2bc980a070963925e308,03261776,03261776
headphone,a501174de50bc9e675bdc2c2f4721bcd,03261776,03261776
headphone,c6dccc2985bfeb7c2b8ed48c6a7daa1d,03261776,03261776
headphone,937cdf200b33bdfd1aec2282dd8bc87a,03261776,03261776
headphone,f90f01ec45ea95d65481d2ca627e43e7,03261776,03261776
headphone,8f000f5a05ebffc5275a90d0cd7aaf64,03261776,03261776
jar,cc432b9eeeb02485a6a06826583046ba,03593526,04522168
jar,7d71fc51ce793a44befd8bfd61b07f5,03593526,04522168
jar,216d97aaa039609555f46d55537192b6,03593526,04522168
jar,3bc220b749489ffa89035c25f0dfeb63,03593526,04522168
jar,5bffbd5a0ca14f342f841233486fac2b,03593526,04522168
jar,1f5c74f0a55cbf9798d5fc0473d00a1c,03593526,04522168
jar,c17615e76d2988802f841233486fac2b,03593526,04522168
jar,99f6281962f4b4e598910e50f05b8001,03593526,04522168
jar,93fa7a1e2aff0b84154dddaf2978e13f,03593526,03593526
jar,49a97b1ceaee4a15525b133235812833,03593526,04522168
knife,a2288d5f3a44233bc40c6b891c4913bd,03624134,03624134
knife,7422adf7859315961000fcf84b12c2d3,03624134,03624134
knife,6d5466e70653d80aee22e58d18efdd28,03624134,03624134
knife,79505790e5d8365f4948b6ede15604a1,03624134,03624134
knife,40ccb8ac250e0ea5880595487ba7a30b,03624134,03624134
knife,3851471620390fd4f43b696124fb3bf,03624134,03624134
knife,208610aa6d607c90e3f7a74e12a274ef,03624134,03624134
knife,77c55aef23f91604a4a0a1e78d057db4,03624134,03624134
knife,5663637633c938d1395331ebe4786cd,03624134,03624134
knife,f639cff54b955a9b39c78a1e40e247f3,03624134,03158885
mailbox,5fea323ff9baae9e8ee9863a6dff6d33,03710193,03710193
mailbox,f1f92f0942b4d85b5b9eccd25a4faf01,03710193,03710193
mailbox,8700fb772854d8c2dab143a63ea21a89,03710193,03710193
mailbox,4816fcb4595a45e2781e7efd407c71fc,03710193,03710193
mailbox,e939b756e10ceb73f83d66144c2cbfe6,03710193,03710193
mailbox,1e4df43ee2f2da6967f9cc18b363cf72,03710193,03710193
mailbox,757c1d231149dec8f1ad51d1ecbb963a,03710193,03710193
mailbox,976e6d4efdcb81a0e9c2721ccab8cde4,03710193,03710193
mailbox,e4300f07c82ba3e9d5cb6d178687b980,03710193,03710193
mailbox,914fa58a47245909a0dcbb80c5a68d2f,03710193,03710193
microphone,18ff360b39e5306272c797c96ca37495,03759954,03759954
microphone,d48385dd958c4ec2f1e87737afc5aa24,03759954,03759954
microphone,4bd87bb547f266f3133483af4507508a,03759954,03759954
microphone,47c434d0a4a571f64fdb7f619836e43d,03759954,03759954
microphone,179d23a446719d27592ecd319dfd8c5d,03759954,03759954
microphone,51f167b8049ae3362735b4cb5e9f26a4,03759954,03759954
microphone,86e2b5f2603db0ca6ef604d255267aae,03759954,03759954
microphone,273e1da4dfcf82443c5e2d7fd3020266,03759954,03759954
microphone,e491db83f21a5a6c4fdb7f619836e43d,03759954,03759954
microphone,db4ae89650e2d483d0c3082093ab9709,03759954,03759954
pillow,397d66329fcf4b862bf863b361489dad,03938244,03938244
pillow,fe2236c135bc169e7676dfce60793e46,03938244,03938244
pillow,3e4659a2dcb7bd3f959a2da56ff43b4,03938244,03938244
pillow,f06843cc11cfe791cbcb2c721c3564d4,03938244,03938244
pillow,7b2bc135a01a7ff59be1712545749b62,03938244,03938244
pillow,218f86362028a45b78f8b40f4a2ae98a,03938244,03938244
pillow,55a09adb1315764f8a766d8de50bb39d,03938244,03938244
pillow,3ee02ff403e6e5bc2c6c98851414a9d8,03938244,03938244
pillow,98159cb7eb8bad07c45c0f305d0b6e87,03938244,03938244
pillow,f7a58269c59ada7c4b3c42e318f3affc,03938244,03938244
pistol,96fb7421c604f2f89a80640ff158687c,03948459,03948459
pistol,5cc23a432b1b88dbf5029f48ea6cff14,03948459,04086273
pistol,c3906de76406ea607086518c859a3e32,03948459,04086273
pistol,286ed45d14215f6e2219667ae51f9fa,03948459,03948459
pistol,f377665c5b17d0ce61b636d79e46a7e9,03948459,04086273
pistol,ed051e6c8ac281facb14d3281c3904f0,03948459,03948459
pistol,2e787f6b6f93c097a576fcada53c585,03948459,04086273
pistol,9accc818df62042146be58202cd6477e,03948459,03948459
