category,id,topLevelSynsetId,subSynsetId
Chair,13076ebf8b5cc457b8d6f69a14683de3,03001627,02738535
Chair,131abb0b13d6c5b97f0b1e4f6d35b0ba,03001627,04373704
Chair,13b6648bdc843b767b5f4d129cc2873d,03001627,04331277
Chair,13bc03eca6aad4b2d7bf6fb68df7f786,03001627,03376595
Chair,13c18609602e4ced37b2bb75885cfc44,03001627,03001627
Chair,13cdc9e018a811a3ad484915511ccff6,03001627,02738535
Chair,13d4fceabfda96c0bff8d8db0f9298ac,03001627,02738535
Chair,13e29ccc0722f4f958df8eeaf3dad1c,03001627,02738535
Chair,13fdf00cde077f562f6f52615fb75fca,03001627,04331277
Chair,1459c329e2123d4fe5b03ab845ae95c,03001627,20000027
Chair,17352867f5661212c8687ff9b0b4e4ac,03001627,04331277
Chair,174019d47144a9462fa77440dcb93214,03001627,03001627
Chair,175e2a8cd6e9866ab37303b6dde16342,03001627,04331277
Chair,1762c260d358a1751b17743c18fb63dc,03001627,02738535
Chair,1767c5e3771b0510f5225bf5a419e95,03001627,03001627
Chair,1769c3cf3391d5c1a1d7c136d0e341,03001627,04331277
Chair,177849848dc83fb9cb85ba5866080618,03001627,03001627
Chair,17883ea5a837f5731250f48219951972,03001627,03001627
Chair,179b88264e7f96468b442b160bcfb7fd,03001627,03001627
Chair,17ab0917e215e4fcfd300048280f015a,03001627,04331277
Chair,17aeeadccf0e560e274b862d3a151946,03001627,03001627
Chair,17b558e72a4d76ef8517036a5ca6b1c7,03001627,02738535
Chair,17b77403b80de623f1783a44a88d6274,03001627,20000027
Chair,17d4c0f1b707e6dd19fb4103277a6b93,03001627,02738535
Chair,17d7a3e8badbd881fceff3d071111703,03001627,04331277
Chair,17dee0cfe9a370b134bce1184e175df4,03001627,03001627
Chair,17e916fc863540ee3def89b32cef8e45,03001627,03001627
Chair,17f9eb6c0d818d45d7b20fded0142d7a,03001627,20000027
Chair,18005751014e6ee9747c474f2e537e26,03001627,03001627
Chair,1803116582841b39a8ecfcf20e8cc0a,03001627,04331277
Chair,18052e6175456b9e7984fb9ec7e40829,03001627,03001627
Chair,181b65afaeca2ee1a6536c847a708e24,03001627,20000027
Chair,1820138eca42749262e4024c69de065d,03001627,04331277
Chair,1825f6f71e68da9da36af77e45b32071,03001627,20000022
Chair,182c47283b90d8b2d85934de5898f0b,03001627,03001627
Chair,183974726abab0454aa6191ddaf4b676,03001627,03001627
Chair,184007a6dee70847c2a9692bf3ba76d3,03001627,03001627
Chair,1842797b090ce2ecebc1a7ae7c4c250d,03001627,20000027
Chair,184b4797cea77beb5ca1c42bb8ac17a,03001627,03001627
Chair,184c07776b38d92e35836c728d324152,03001627,20000020
Chair,185bcb9bcec174c9492d9da2668ec34c,03001627,04373704
Chair,1861715e59337785dd7092ed47061a36,03001627,02738535
Chair,187222bc1f81d57b781d9dcb8ecbccc,03001627,20000027
Chair,18845d9336d8be637b11ae648ea92233,03001627,02738535
Chair,1886b3e3f3d4af3ace522e6dda26fb51,03001627,03649674
Chair,18bf93e893e4069e4b3c42e318f3affc,03001627,02738535
Chair,18d391ede29e2edb990561fc34164364,03001627,03002711
Chair,18e5d3054fba58bf6e30a0dcfb43d654,03001627,04331277
Chair,18f2f833d95ad137111c729c2fe5f751,03001627,04331277
Chair,18fd8342fa5d1d4f5268b70948af88b2,03001627,03001627
Chair,18fe5de83a17c6b5876b399a99a15c0f,03001627,03001627
Chair,191360ba29f3d296ff458e602ebccbb0,03001627,04331277
Chair,1926843fb9da47ad8852b93498ca8c83,03001627,02738535
Chair,19319101e064eb1019fb4103277a6b93,03001627,02738535
Chair,1937193cf5079b623eec26c23f5bc80b,03001627,04331277
Chair,1953d62a63721f17df6cfab91d65bb91,03001627,02738535
Chair,195464ae11f6bfe1cba091e036bf65ed,03001627,03001627
Chair,1959a7d986720364c8687ff9b0b4e4ac,03001627,03001627
Chair,195c379defdff8b81dff5c2e57ad46e,03001627,03001627
Chair,19666f52289092a3394a3bbfc81460,03001627,03001627
Chair,196b9e195ccd4a0de03ab2a27ba7531,03001627,20000027
Chair,197ae965385b8187ae663e348bd216d3,03001627,03001627
Chair,19861e56a952fe97b8230112437913fd,03001627,04331277
Chair,1986eeb9bb594bf9a6d7a9f3c5f7bb41,03001627,04331277
Chair,198bd40d94930950df6cfab91d65bb91,03001627,02738535
Chair,1997d5827caf81df67d783b4714d4324,03001627,02738535
Chair,19a3ac2ec0312e13c8687ff9b0b4e4ac,03001627,03001627
Chair,19c01531fed8ae0b260103f81999a1e1,03001627,03001627
Chair,19c8189116dd7cd3e95c611687989498,03001627,03001627
Chair,19cbb7fd3ba9324489a921f93b6641da,03001627,03001627
Chair,19ce953da9aa8065d747a43c11e738e9,03001627,02738535
Chair,19d3ba04e165e67dcb4387db711dc078,03001627,20000016
Chair,19d7da928d179a07febad4f49b26ec52,03001627,03001627
Chair,19d7db03d81663394733824eae5cd9ae,03001627,20000027
Chair,19dbb6cbd039caf0a419f44cba56de45,03001627,20000027
Chair,19ee0ca97ed377fb69fffd0daafdccbc,03001627,03001627
Chair,19f597c6dbff03c114038d588fd1342f,03001627,02738535
Chair,19ff1d5665c1a68677b8fc2abf845259,03001627,04331277
Chair,1a6f615e8b1b5ae4dbbc9440457e303e,03001627,02738535
Chair,1a74a83fa6d24b3cacd67ce2c72c02e,03001627,03001627
Chair,1a8bbf2994788e2743e99e0cae970928,03001627,03001627
Chair,1aa07508b731af79814e2be0234da26c,03001627,04331277
Chair,1ab42ccff0f8235d979516e720d607b8,03001627,03001627
Chair,1ab4c6ef68073113cf004563556ddb36,03001627,20000027
Chair,1ab8a3b55c14a7b27eaeab1f0c9120b7,03001627,03001627
Chair,1ac6531a337de85f2f7628d6bf38bcc4,03001627,03001627
Chair,1ace72a88565df8e56bd8571ad86331a,03001627,03001627
Chair,1ad766f9e95ce308aa425ecb668e59de,03001627,02738535
Chair,1aeb17f89e1bea954c6deb9ede0648df,03001627,02738535
Chair,1b05971a4373c7d2463600025db2266,03001627,03001627
Chair,1b3c286bce219ddb7135fc51795b4038,03001627,20000027
Chair,1b4071814d1c1ae6e2367b9e27f16a71,03001627,03001627
Chair,1b5ab441fb8e3b1b450621b513a975bb,03001627,20000027
Chair,1b5e876f3559c231532a8e162f399205,03001627,03001627
Chair,1b5fc54e45c8768490ad276cd2af3a4,03001627,03002711
Chair,1b67a3a1101a9acb905477d2a8504646,03001627,03001627
Chair,1b6c268811e1724ead75d368738e0b47,03001627,04331277
Chair,1b7ba5484399d36bc5e50b867ca2d0b9,03001627,04331277
Chair,1b7bef12c554c1244c686b8271245d1b,03001627,02738535
Chair,1b80175cc081f3e44e4975e87c20ce53,03001627,20000020
Chair,1b81441b7e597235d61420a53a0cb96d,03001627,03001627
Chair,1b83311557e48d6328145ddc1e2c18e1,03001627,02738535
Chair,1b8c83552010440d490ad276cd2af3a4,03001627,02738535
Chair,1b8e84935fdc3ec82be289de70e8db31,03001627,04331277
Chair,1b90394dae690dddb53be07817c1dd99,03001627,03649674
Chair,1b92525f3945f486fe24b6f1cb4a9319,03001627,04331277
Chair,1b938d400e1a340b17b431cae0dd70ed,03001627,04373704
Chair,1bb81d54471d7c1df51f77a6d7299806,03001627,04331277
Chair,1bbe463ba96415aff1783a44a88d6274,03001627,04373704
Chair,1bcd9c3fe6c9087e593ebeeedbff73b,03001627,02738535
Chair,1bcec47c5dc259ea95ca4adb70946a21,03001627,04331277
Chair,1bda25dc158098f438f6f5a7dee76fde,03001627,04331277
Chair,1bdf0a0bb9db1db68998b3b64a143d42,03001627,04331277
Chair,1be0108997e6aba5349bb1cbbf9a4206,03001627,04373704
Chair,1be38f2624022098f71e06115e9c3b3e,03001627,03001627
Chair,1bec15f362b641ca7350b1b2f753f3a2,03001627,04373704
Chair,1bf710535121b17cf453cc5da9731a22,03001627,03001627
Chair,1c08f2aa305f124262e682c9809bff14,03001627,20000015
Chair,1c173d970e21e9a8be95ff480950e9ef,03001627,03001627
Chair,1c17cc67b8c747c3febad4f49b26ec52,03001627,02738535
Chair,1c199ef7e43188887215a1e3ffbff428,03001627,04331277
Chair,1c2b230840baac57df3c82bbe2e3ca02,03001627,02738535
Chair,1c2caacac14dfa0019fb4103277a6b93,03001627,20000027
Chair,1c2cad4df1697103a5139737ddc33fc8,03001627,03001627
Chair,1c3f1a9cea91359c4c3e19c2c67c262f,03001627,02738535
Chair,1c45b266d3c879dab36dcc661f3905d,03001627,03001627
Chair,1c5d66f3e7352cbf310af74324aae27f,03001627,20000027
Chair,1c685bc2a93f87a2504721639e19f609,03001627,03001627
Chair,1c6eb96eab5e75b67b79156a61ad4c01,03001627,20000027
Chair,1c758127bc4fdb18be27e423fd45ffe7,03001627,03001627
Chair,1c9d7e56ae8c90c87ac6ce513ae497d3,03001627,03001627
Chair,1cad298ed14e60f866e6ad37fee011e,03001627,04331277
Chair,1cc3513e4d81516267510d684b7bfd11,03001627,02738535
Chair,1cc6f2ed3d684fa245f213b8994b4a04,03001627,04331277
Chair,1cd152cfd71cd314e2798a633e84d70b,03001627,04331277
Chair,1cf77ee00faa6de7fa6450cce25dc4cb,03001627,03001627
Chair,1d0abb4d48b46e3f492d9da2668ec34c,03001627,03001627
Chair,1d1641362ad5a34ac3bd24f986301745,03001627,04331277
Chair,1d1b37ce6d72d7855096c0dd2594842a,03001627,04373704
Chair,1d1c829a54f0ae426cdb122727dd360f,03001627,03001627
Chair,1d2745e280ea2d513c8d0fdfb1cc2535,03001627,02738535
Chair,1d37a7fbe0810f963e83b2d32ed5f665,03001627,04331277
Chair,1d498876c8890f7786470a1318504fef,03001627,02738535
Chair,1d6f4020cab4ec1962d6a66a1a314d66,03001627,03001627
Chair,1d6faeb6d77d1f2cf95cd8df6bebbc3a,03001627,03001627
Chair,1d7fdf837564523dc89a28b5e6678e0,03001627,20000022
Chair,1d828c69106609f8cd783766d090e665,03001627,03001627
Chair,1d8d16c0750f22f5ece93f2bb0b6d036,03001627,03001627
Chair,1d99f74a7903b34bd56bda2fb2008f9d,03001627,04331277
Chair,1d9bc60209572861473f10e6caaeca56,03001627,20000027
Chair,1d9dbebcbb82682bf27a705edb2f9ba6,03001627,02738535
Chair,1da29597f89c2b004b3c42e318f3affc,03001627,03001627
Chair,1da9942b2ab7082b2ba1fdc12ecb5c9e,03001627,03376595
Chair,1db766ad516a6993f4b6538438a0b930,03001627,20000022
Chair,1dc63eb0c6b1102f5369e32fb818f337,03001627,20000027
Chair,1de49c5853d04e863c8d0fdfb1cc2535,03001627,20000020
Chair,1de733a48e5607b22d9c1884c92fce12,03001627,03001627
Chair,1e03b1793723dc25fbd332e3dd079259,03001627,04331277
Chair,1e0580f443a9e6d2593ebeeedbff73b,03001627,03001627
Chair,1e1151a459002e85508f812891696df0,03001627,03001627
Chair,1e15f238da6b4bc546b9f3b6ee20ff4b,03001627,04331277
Chair,1e1b70bdfafb9d22df2fa7eaa812363c,03001627,03001627
Chair,1e276a016b664e424d678187b8261d95,03001627,03001627
Chair,1e283319d1f2782ff2c92c2a4f65876,03001627,03001627
Chair,1e2ddaef401676915a7934ad3293bab5,03001627,20000015
Chair,1e2e68813f004d8ff8b8d4a282992be4,03001627,04373704
Chair,1e304b967d5253d5dd079f8cece51712,03001627,03001627
Chair,1e3fba4500d20bb49b9f2eb77f5e247e,03001627,03001627
Chair,1e40fef11894c4b9ce4f274577283b16,03001627,04331277
Chair,1e44e3c128b667b4fdef1c01cbd4ae0c,03001627,03001627
Chair,1e4fb9149de6be81f51f77a6d7299806,03001627,04331277
Chair,1e53d84e48bb7d25febad4f49b26ec52,03001627,02738535
Chair,1e67e443849379fd6666a748bda83f67,03001627,04331277
Chair,1e68489b0dc2bfc3327289c00b6dc9ca,03001627,02738535
Chair,1e6cfd4bfc6270f822b5697e1c26fdf8,03001627,04331277
Chair,1e6f06d182094d4ffebad4f49b26ec52,03001627,02738535
Chair,1e7bc7fd20c61944f51f77a6d7299806,03001627,04331277
Chair,1e7c8833d231178fdcddd0cba5e9fbec,03001627,03001627
Chair,1e9004958eb935b2ef2777c7d8e09db2,03001627,04331277
Chair,1e92f53f3a191323d42b9650f19dd425,03001627,03001627
Chair,1eab4c4c55b8a0f48162e1d15342e13b,03001627,02738535
Chair,1eb1a8acd4185f49492d9da2668ec34c,03001627,04373704
Chair,1eb2e372a204a61153baab6c8235f5db,03001627,03001627
Chair,1eb5613aa22df87b8ef9327f5d5c024d,03001627,03001627
Chair,1eb8558d0f6885a1268ecf2838ad6f15,03001627,02738535
Chair,1ec5a88141aefca9cf6e4dd7ee69d71f,03001627,03001627
Chair,1ee30d218c8c730ecb01bc908e8cea6,03001627,03001627
Chair,1ee92a9d78cccbda98d2e7dbe701ca48,03001627,03001627
Chair,1eeae84f10df85cd74984b9cd0997a52,03001627,03001627
Chair,1eed5ebb2af372cb5438b83aba42ca46,03001627,03001627
Chair,1ef31b046039bf985c8a41baad250b1b,03001627,04331277
Chair,1ef99f4e735ceabad97996b11dc03f35,03001627,03001627
Chair,1efb3d9f1cd2499c5339eb67f6086a2b,03001627,20000020
Chair,1f0bfd529b33c045b84e887edbdca251,03001627,03001627
Chair,1f1a9120cba6c1ce177b3ebe695b7c2f,03001627,03001627
Chair,1f1b07bf637b3a1582db9fca4b68095,03001627,04331277
Chair,1f3336163f11015c1a7069a11c22548c,03001627,04331277
Chair,1f343169e6948a2a5b7d8e48ecc58356,03001627,03001627
Chair,1f3591151aef17ab997a9cd87230da,03001627,04331277
Chair,1f501c5ed6423e259c89c86daa5af59d,03001627,02738535
Chair,1f571e244384bca736b0f2a1430e993a,03001627,03001627
Chair,1f576eefb36c3e189a6ba4499518ef95,03001627,03001627
Chair,1f5a2c231265aa9380b3cfbeccfb24d2,03001627,04331277
Chair,1f65075818c1d832c05575120a46cd3b,03001627,04331277
Chair,1f82011c2303fc7babb8f41baefc4b12,03001627,03376595
Chair,1f83e49ecdf209ddd7f81f50826c13f0,03001627,03001627
Chair,1f857fce279b761435fbe95f496199e,03001627,03001627
Chair,1f8dde91813456e87e777e4db5dc272a,03001627,03001627
Chair,1f8e18d42ddded6a4b3c42e318f3affc,03001627,03001627
Chair,1f8eaa7aededc7e637b2bb75885cfc44,03001627,02738535
Chair,1fb9ffbcd38f8ba63eec26c23f5bc80b,03001627,02738535
Chair,1fc918b0e5c7cf2da5c25aecef10278f,03001627,04373704
Chair,1fccc2ac4bfd3da535836c728d324152,03001627,04331277
Chair,1fd7d0fe883059e355feea066cda8f9a,03001627,03001627
Chair,1fe0a612dfc3fc548be8b77157b819c9,03001627,03001627
Chair,1fe33fe022779bf8b0957d845ac33749,03001627,04331277
Chair,200597e4eaf96015a4fb72f4f3b0e317,03001627,04331277
Chair,2016d09b261b09f05413c1f22a911d58,03001627,03001627
Chair,2025aa3a71f3c468d16ba2cb1292d98a,03001627,03001627
Chair,20310d1bd22d8e28890eb7072fc1df21,03001627,02738535
Chair,2031dca3aaeff940f7628281ecb18112,03001627,20000027
Chair,2060f4d31feb73dd7762ba3a489df006,03001627,03001627
Chair,20627f21d8681503f2aa3fc45e8202cf,03001627,03001627
Chair,206dcd879e5c3fe8df4cfe396cee719e,03001627,03001627
Chair,20964e03ef001d8910684e111251a45,03001627,20000020
Chair,209994649e7fdf052ff84f70e18e9c53,03001627,20000027
Chair,209a904959643d0eba7afe602821e0d0,03001627,04331277
Chair,20a128166fc9ac939240a35c2a5f105d,03001627,03001627
Chair,20ae4b27e86521a32efc7fb40a53aaac,03001627,04331277
Chair,20b0a82068ae767c34cc22336880d45c,03001627,04373704
Chair,20b36bbb42d36e0771dcb8deedb6c8d,03001627,03001627
Chair,20c6158bbeb2735ed1dcc55e36186e4e,03001627,03001627
Chair,20cbe565f98b4dab40ef1c8b63a628f9,03001627,04331277
Chair,20d01aedf15d4d1d23561140a396280f,03001627,03001627
Chair,20e0e65d8a10a88f91b8ec332e6d93da,03001627,04373704
Chair,20e1bdd54d4082097962800be79c6e52,03001627,04331277
Chair,20e71125748a11bc3c65ef99d4b819a4,03001627,04331277
Chair,20ead42180f1ba43ec7d59bee49bd15,03001627,03001627
Chair,20ec9403d616f96ee6cfc789522bfbab,03001627,03001627
Chair,20eebdb573142c4eb0a9829865a5e240,03001627,03001627
Chair,20fbab2b8770a1cbf51f77a6d7299806,03001627,03001627
Chair,20fd21021f3c8e5fcce6278f5ffb13a,03001627,02738535
Chair,210115ebbbd9eefe5fdc736bcab9da58,03001627,02738535
Chair,212ad23c8afe1f9a9d297e74104d3ac3,03001627,04373704
Chair,212e266cab46f1dd5b903ba10d2ec446,03001627,03001627
Chair,2137a8fcee12e72d19fb4103277a6b93,03001627,20000027
Chair,2159af8011e13b81713decb1a0563b12,03001627,03001627
Chair,215e557db4c4bb5d837b757304479228,03001627,04099969
Chair,2182398f0f8fdd81af7c7ad2549a1b15,03001627,04373704
Chair,2191f89e65241e7be04d00482f14a156,03001627,04331277
Chair,2194e6394a31194962e682c9809bff14,03001627,04331277
Chair,2195099b0295f692afca3357bb07ab96,03001627,04331277
Chair,219c0f0f7ee5c3737f9dcf5672c2dd0f,03001627,04331277
Chair,219c603c479be977d5e0096fb2d3266a,03001627,03001627
Chair,21a7166815b80f3f7fee47aa19e2e28c,03001627,03001627
Chair,21a8b1ad63a8d19dd7f7a4c4609b0913,03001627,04373704
Chair,21ba49d0622c590c8a93d439b5823fb6,03001627,03376595
Chair,21bc90d659dbe28a71aa44dea7a6d383,03001627,03001627
Chair,21bfb150cfc23accb01c58badc8bbc39,03001627,03001627
Chair,21cd62313612a7a168c2f5eb1dd4dfaa,03001627,20000023
Chair,21da49c5fccfc3e68d861be5b561accd,03001627,03376595
Chair,21e0ce3ed3e9452c93271d2223fe04be,03001627,04331277
Chair,21e5fb7e2de735f490ad276cd2af3a4,03001627,20000027
Chair,21f2927b04e2f22830ddb6ead95f49cc,03001627,03001627
Chair,21f9dcdadcca16227ad11050da24bb12,03001627,02738535
Chair,21fb308ca737174e22f2f93459bd863e,03001627,03001627
Chair,2207db2fa2e4cc4579b3e1be3524f72f,03001627,03001627
Chair,22086876a4f3bba0504721639e19f609,03001627,03001627
Chair,223d0330466ac6bff7628281ecb18112,03001627,20000027
Chair,224775a0c7f8fec65780b8d333445e3e,03001627,03001627
Chair,2249c62788a52c61613f0dbd986ed6f8,03001627,03649674
Chair,22575f5719f3eb3d23bd3a8c035c98ff,03001627,04331277
Chair,225891ce27478eec54e404e041bdecdd,03001627,03001627
Chair,225ef5d1a73d0e24febad4f49b26ec52,03001627,02738535
Chair,226704c72560008421ceb39dc3069834,03001627,03001627
Chair,2268d24a64c2b20b16222ba719ed2541,03001627,20000020
Chair,226927edcf014278cb94e5b490ba717a,03001627,03376595
Chair,226f096dbce49857bdfa5e0753fa3240,03001627,02738535
Chair,226f38ce0d46fddef7a06a265fb36208,03001627,04331277
Chair,22740f20eddc5420492d9da2668ec34c,03001627,04373704
Chair,2276d36a40335c19215045784774049,03001627,02738535
Chair,2280197ac01a58912dbc66eac8105387,03001627,02738535
Chair,2282142b6b136a6f2ebeb1e6a8111f53,03001627,04331277
Chair,228d5702c588fc1cf7628281ecb18112,03001627,02738535
Chair,22ada577361ed0374b3c42e318f3affc,03001627,02738535
Chair,22ae801d650a1e3d492d9da2668ec34c,03001627,04373704
Chair,22af872ac796ed26ff8d7c1096fae070,03001627,03001627
Chair,22b287d232fd062bf51f77a6d7299806,03001627,03001627
Chair,22b40d884de52ca3387379bbd607d69e,03001627,03001627
Chair,22b48b577aab6201bb99d7af794753a2,03001627,20000027
Chair,22b8498e1ee46520737a00f007529fbf,03001627,03001627
Chair,22bee1d9c6357b295493ccf8f26ab2c,03001627,04331277
Chair,22cc9b68e67339738d2d730aebe7865d,03001627,03001627
Chair,22f030ce09693f4c65c99f3aded15b93,03001627,04331277
Chair,22f7d658bf2d65da2933f312813ce997,03001627,03001627
Chair,22fe855981e97ec5a1bada754e9e91,03001627,02738535
Chair,22ff2267856b5d369158e0f216b27548,03001627,04331277
Chair,2320dab001320f69f91663a74ccd2338,03001627,04373704
Chair,23218bd682d522d19fb4103277a6b93,03001627,02738535
Chair,23299a939a6ecacda5817f81a1efa3cc,03001627,03001627
Chair,233009d4f30fb416dbbc9440457e303e,03001627,04331277
Chair,233cf8ec4019005ceaf288f952624966,03001627,04373704
Chair,2343e2c4fa69f33a2ff834514c92e8fd,03001627,03001627
Chair,234f40c665976a51dc1e30a57aedbe31,03001627,03001627
Chair,235c8ef29ef5fc5bafd49046c1129780,03001627,04373704
Chair,2364d6cbee1425fdc3bd24f986301745,03001627,20000027
Chair,236f75a784ed58d62b3e9b6eb52d35df,03001627,04331277
Chair,238cd4b409ad9951f1d6726679b21945,03001627,04331277
Chair,23951f57f090116141bac0aa0782f561,03001627,04331277
Chair,239a5029476b8a2adb6f46583a3903bd,03001627,03001627
Chair,239bb149aa17d0ddc1c43efc967e5428,03001627,03001627
Chair,239c363cbe7a650c8b1ad2cf16678177,03001627,03001627
Chair,23acbdfee13b407ce42d6c2ea750090e,03001627,03001627
Chair,23af2a09ca2509f817dc12307fee9432,03001627,04331277
Chair,23b0da45f23e5fb4f4b6538438a0b930,03001627,02738535
Chair,23b52ffd037c95223704253c4a874401,03001627,04331277
Chair,23babf1dd4209349def08b067722d9e5,03001627,03001627
Chair,23c4d774910c9ce03c832f0140db42bc,03001627,04331277
Chair,23d76c249645228d1e23e0195c502f30,03001627,04331277
Chair,23e726da58f115f69b9f2eb77f5e247e,03001627,03001627
Chair,23e80d93926a45f7f7628281ecb18112,03001627,02738535
Chair,2403b6769a03c8a466ab323d8f805a57,03001627,02738535
